train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
6,6657;4,7488;12,4700;4,3536;6,6414;12,4700;6,6414
16,3908;4,1188;19,3500;3,9891;9,4483;19,3500;9,4483
23,3586;3,7840;26,8300;3,7162;12,4690;26,8300;12,4690
28,1311;3,5771;29,1600;3,6011;13,7034;29,1600;13,7034
31,8125;3,4120;32,9800;3,4826;14,7103;32,9800;14,7103
35,2859;3,2680;35,2400;3,3679;15,9793;35,2400;15,9793
37,6051;3,1713;38,4100;3,3204;18,1172;38,4100;18,1172
39,9834;3,0772;39,5900;3,2139;16,9931;39,5900;16,9931
42,0346;2,9929;42,2800;3,1481;19,5241;42,2800;19,5241
44,1609;2,9097;44,4700;3,0369;20,1724;44,4700;20,1724
45,8840;2,8411;43,2700;3,0988;18,2414;43,2700;18,2414
47,2602;2,7906;46,5600;2,9721;23,1034;46,5600;23,1034
48,5733;2,7407;48,9200;2,8684;20,6966;48,9200;20,6966
49,9875;2,6815;50,0200;2,8755;23,8345;50,0200;23,8345
51,1706;2,6380;51,2000;2,8112;23,4690;51,2000;23,4690
52,2247;2,5980;52,1200;2,7921;23,7103;52,1200;23,7103
53,1028;2,5631;52,6200;2,7688;24,4552;52,6200;24,4552
53,7019;2,5449;53,6800;2,7462;23,4138;53,6800;23,4138
54,1450;2,5308;53,8600;2,7389;23,8069;53,8600;23,8069
54,4790;2,5197;54,4000;2,7163;23,4621;54,4000;23,4621
45,0680;2,8676;44,2900;3,0229;20,2207;44,2900;20,2207
45,5500;2,8523;44,3500;3,0634;20,2000;44,3500;20,2000
46,3061;2,8136;44,0200;3,0193;20,2621;44,0200;20,2621
47,6432;2,7640;46,3700;2,9614;18,5034;46,3700;18,5034
48,2213;2,7473;47,8500;2,8720;21,4621;47,8500;21,4621
49,3134;2,7141;47,7400;2,8860;20,0138;47,7400;20,0138
49,7535;2,6880;48,7200;2,8716;21,4069;48,7200;21,4069
50,5776;2,6557;47,5900;2,8887;21,5103;47,5900;21,5103
51,0856;2,6352;49,5600;2,7992;21,7034;49,5600;21,7034
51,8737;2,6040;51,7100;2,7299;23,4483;51,7100;23,4483
52,4778;2,5823;51,5600;2,7102;22,5931;51,5600;22,5931
53,4619;2,5434;51,1300;2,7253;23,5310;51,1300;23,5310
