train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
7,7809;4,6401;11,0400;4,6880;5,1379;11,0400;5,1379
18,3710;3,9716;19,2200;4,0430;8,9034;19,2200;8,9034
25,6528;3,6323;25,1200;3,8404;11,9241;25,1200;11,9241
30,7624;3,4243;29,3200;3,6032;13,9172;29,3200;13,9172
34,7198;3,2516;32,0400;3,5173;14,6138;32,0400;14,6138
38,1822;3,1208;34,5200;3,4561;14,3448;34,5200;14,3448
40,5465;3,0221;35,5200;3,4167;17,0552;35,5200;17,0552
42,7697;2,9298;39,2300;3,2326;16,9172;39,2300;16,9172
44,9219;2,8527;41,6900;3,1720;18,6690;41,6900;18,6690
47,2042;2,7701;42,7400;3,1413;19,2138;42,7400;19,2138
48,7714;2,7079;43,5100;3,0709;17,5724;43,5100;17,5724
50,1095;2,6513;47,2400;2,9774;21,7724;47,2400;21,7724
51,7197;2,5958;48,3600;2,9038;20,2759;48,3600;20,2759
52,9728;2,5495;48,2300;2,9193;20,8276;48,2300;20,8276
54,1730;2,5031;50,4700;2,8766;22,3241;50,4700;22,3241
55,2011;2,4670;51,4000;2,8260;21,8276;51,4000;21,8276
56,2752;2,4294;51,7800;2,8436;22,1310;51,7800;22,1310
57,0143;2,4055;52,5200;2,8192;21,2207;52,5200;21,2207
57,3853;2,3952;52,6100;2,8295;21,2759;52,6100;21,2759
57,5223;2,3876;53,2700;2,7853;21,7172;53,2700;21,7172
48,0943;2,7176;41,7500;3,1631;17,6000;41,7500;17,6000
48,5453;2,7046;43,8900;3,0062;19,3172;43,8900;19,3172
49,5144;2,6763;43,4400;3,0146;18,6552;43,4400;18,6552
50,1685;2,6434;43,2000;3,1139;17,0345;43,2000;17,0345
51,4527;2,6019;47,1300;2,9064;20,8345;47,1300;20,8345
52,1617;2,5757;48,8100;2,8427;20,4276;48,8100;20,4276
52,7448;2,5509;47,4000;2,9200;19,3586;47,4000;19,3586
53,6599;2,5193;47,1200;2,9233;20,8069;47,1200;20,8069
54,1220;2,4990;49,8400;2,7586;20,2828;49,8400;20,2828
54,6740;2,4777;51,0800;2,7725;21,3448;51,0800;21,3448
55,5761;2,4496;51,5200;2,7475;21,8483;51,5200;21,8483
56,4262;2,4130;50,7400;2,7566;22,3931;50,7400;22,3931
56,8233;2,3983;52,6700;2,7327;22,0828;52,6700;22,0828
57,5933;2,3721;53,0300;2,7178;21,0345;53,0300;21,0345
58,0204;2,3512;54,9400;2,6122;25,0207;54,9400;25,0207
58,6174;2,3322;55,6600;2,5649;23,3448;55,6600;23,3448
59,3165;2,3078;55,9600;2,5838;23,7862;55,9600;23,7862
59,7856;2,2883;56,1800;2,5516;25,2690;56,1800;25,2690
60,2316;2,2734;57,9600;2,5043;25,0828;57,9600;25,0828
61,2467;2,2358;58,4700;2,4750;27,1034;58,4700;27,1034
61,9908;2,2142;57,9100;2,4632;26,4690;57,9100;26,4690
62,3119;2,1975;56,7000;2,5226;25,4276;56,7000;25,4276
62,7539;2,1809;59,7000;2,4187;26,2897;59,7000;26,2897
63,4570;2,1554;60,6500;2,3776;26,2069;60,6500;26,2069
63,9150;2,1362;60,1200;2,3981;27,7517;60,1200;27,7517
64,5371;2,1220;61,4300;2,3624;26,7724;61,4300;26,7724
