train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
6,3587;4,7612;11,7700;4,4418;5,8069;11,7700;5,8069
15,8757;4,1341;18,3900;4,0939;8,8000;18,3900;8,8000
22,8765;3,7959;25,1700;3,7742;12,7379;25,1700;12,7379
27,5980;3,5833;29,9200;3,5923;14,6621;29,9200;14,6621
31,3895;3,4061;31,8800;3,5252;15,4690;31,8800;15,4690
35,0019;3,2668;35,4400;3,3812;15,8414;35,4400;15,8414
37,4311;3,1666;35,8700;3,3953;17,3034;35,8700;17,3034
39,6784;3,0697;40,2600;3,1958;17,1586;40,2600;17,1586
41,9036;2,9859;41,4600;3,1631;16,1586;41,4600;16,1586
44,1269;2,9027;44,3600;3,0658;20,1310;44,3600;20,1310
45,8040;2,8332;44,5000;3,0285;17,5586;44,5000;17,5586
47,4422;2,7750;46,6800;2,9815;21,7793;46,6800;21,7793
48,7694;2,7224;47,5200;2,9335;18,2483;47,5200;18,2483
49,9885;2,6729;48,9400;2,8964;20,9931;48,9400;20,9931
51,2746;2,6257;49,7100;2,8935;20,2207;49,7100;20,2207
52,1837;2,5908;51,1600;2,8344;20,5172;51,1600;20,5172
53,3379;2,5522;52,1100;2,7906;22,2759;52,1100;22,2759
53,8469;2,5280;52,6500;2,7788;21,6621;52,6500;21,6621
54,6610;2,5112;52,7900;2,7761;21,3517;52,7900;21,3517
54,6670;2,5108;53,2900;2,7458;21,7517;53,2900;21,7517
45,0640;2,8503;43,7200;3,0732;17,1517;43,7200;17,1517
45,6130;2,8344;42,3200;3,0810;18,6897;42,3200;18,6897
46,4441;2,8027;45,3500;2,9298;18,5172;45,3500;18,5172
47,3692;2,7658;45,5900;2,9745;20,3103;45,5900;20,3103
48,3553;2,7307;47,7400;2,9000;21,5379;47,7400;21,5379
49,1534;2,6981;47,8000;2,9145;21,3931;47,8000;21,3931
49,9495;2,6732;47,6900;2,9162;21,0828;47,6900;21,0828
50,8756;2,6414;48,9100;2,8503;21,4966;48,9100;21,4966
51,2756;2,6174;49,7600;2,7965;20,4759;49,7600;20,4759
51,9857;2,5974;51,0300;2,7291;21,7241;51,0300;21,7241
52,8378;2,5674;52,6800;2,7044;23,2414;52,6800;23,2414
53,5289;2,5322;52,2800;2,7541;22,0966;52,2800;22,0966
54,0649;2,5093;52,2400;2,7630;22,2897;52,2400;22,2897
54,9460;2,4842;53,5900;2,7104;23,6621;53,5900;23,6621
55,1421;2,4641;54,6200;2,6333;24,4414;54,6200;24,4414
55,9252;2,4447;53,6600;2,6691;24,1310;53,6600;24,1310
56,8673;2,4152;55,2200;2,6233;24,5172;55,2200;24,5172
57,1713;2,3961;54,8900;2,5930;25,2690;54,8900;25,2690
57,5113;2,3821;56,8900;2,5300;27,1724;56,8900;27,1724
58,6224;2,3439;58,4500;2,4593;27,9241;58,4500;27,9241
59,1345;2,3237;58,3800;2,4747;25,8138;58,3800;25,8138
59,6056;2,3041;58,4600;2,4660;26,4966;58,4600;26,4966
60,1426;2,2877;58,4500;2,4620;25,9379;58,4500;25,9379
60,8377;2,2626;60,7700;2,3946;28,8483;60,7700;28,8483
61,5218;2,2371;60,2200;2,4068;27,7172;60,2200;27,7172
61,8278;2,2233;60,4600;2,4103;28,2552;60,4600;28,2552
62,5919;2,1926;60,9200;2,3690;28,1379;60,9200;28,1379
62,7939;2,1882;61,4600;2,3557;27,5448;61,4600;27,5448
63,4140;2,1644;62,0800;2,3209;29,0138;62,0800;29,0138
63,9000;2,1504;63,8300;2,2934;29,2483;63,8300;29,2483
64,5771;2,1247;63,5700;2,2839;29,5517;63,5700;29,5517
65,0802;2,1096;63,7900;2,2788;29,8759;63,7900;29,8759
65,4372;2,0952;64,0300;2,2681;29,4828;64,0300;29,4828
65,8942;2,0792;64,1300;2,2575;30,8207;64,1300;30,8207
66,1853;2,0681;64,9400;2,2314;30,0276;64,9400;30,0276
66,1413;2,0702;64,9700;2,2516;30,1103;64,9700;30,1103
66,7823;2,0519;64,9800;2,2475;30,4690;64,9800;30,4690
66,8184;2,0488;65,1600;2,2282;30,8207;65,1600;30,8207
66,6473;2,0520;64,9900;2,2367;30,8345;64,9900;30,8345
66,9094;2,0442;65,2400;2,2345;30,8552;65,2400;30,8552
56,0532;2,4316;51,3600;2,7214;22,5172;51,3600;22,5172
55,3851;2,4578;53,8000;2,6544;24,9517;53,8000;24,9517
55,2271;2,4645;52,0400;2,6868;24,1034;52,0400;24,1034
55,5381;2,4489;54,6800;2,5988;24,1172;54,6800;24,1172
55,7781;2,4403;53,1900;2,6959;25,2276;53,1900;25,2276
56,1392;2,4306;55,6200;2,5419;26,4483;55,6200;26,4483
56,5032;2,4157;53,3500;2,6831;24,2138;53,3500;24,2138
56,5022;2,4123;54,9200;2,5809;26,2828;54,9200;26,2828
56,9903;2,3932;55,3500;2,5677;24,5517;55,3500;24,5517
57,5993;2,3766;55,1100;2,6341;23,6000;55,1100;23,6000
57,6383;2,3743;56,5800;2,5199;26,5379;56,5800;26,5379
57,9834;2,3670;55,9200;2,5464;27,7034;55,9200;27,7034
57,9334;2,3604;56,9600;2,5508;25,6552;56,9600;25,6552
58,4224;2,3415;54,9500;2,5569;25,3724;54,9500;25,3724
58,5774;2,3415;56,9100;2,4962;25,3655;56,9100;25,3655
58,8975;2,3279;56,2100;2,5456;27,0000;56,2100;27,0000
59,0315;2,3212;57,2700;2,5038;26,9034;57,2700;26,9034
59,1645;2,3123;57,8000;2,4990;28,7103;57,8000;28,7103
59,4115;2,3010;57,6300;2,4826;28,3448;57,6300;28,3448
59,7236;2,2991;59,0200;2,4656;29,9793;59,0200;29,9793
59,9806;2,2828;57,1500;2,5548;28,1655;57,1500;28,1655
60,5767;2,2688;57,8900;2,5024;25,1724;57,8900;25,1724
60,8107;2,2595;59,3100;2,4542;28,8207;59,3100;28,8207
60,8917;2,2529;59,2600;2,4198;28,4828;59,2600;28,4828
61,0837;2,2439;57,1300;2,5060;24,4759;57,1300;24,4759
61,1617;2,2401;58,6800;2,4482;28,4207;58,6800;28,4207
61,6068;2,2254;59,0600;2,4388;26,0897;59,0600;26,0897
